listing_id,brand,os,release_year,days_used,age_years,age_bucket,has_4g,has_5g,screen_size,ram_gb,storage_gb,rear_cam_mp,front_cam_mp,battery_mah,weight_g,used_price_norm,new_price_norm,depreciation_norm,used_to_new_ratio
2683,Sony,Android,2017,636.0,1.7424657534246575,1-2 tahun,True,False,12.75,4.0,64.0,19.0,13.0,2700.0,155.0,4.511408806,5.559604128,1.0481953219999998,0.8114622376221101
2684,Sony,Android,2017,728.0,1.9945205479452055,1-2 tahun,True,False,12.83,4.0,32.0,21.0,8.0,3430.0,189.0,4.728183962,5.600567803,0.8723838409999995,0.8442329649981742
2685,Sony,Android,2017,747.0,2.0465753424657533,>2 tahun,True,False,10.31,4.0,32.0,19.0,8.0,2700.0,140.0,4.598145571,5.796483192,1.1983376210000003,0.7932647121872306
2686,Sony,Android,2017,786.0,2.1534246575342464,>2 tahun,True,False,12.83,4.0,16.0,13.0,5.0,2620.0,180.0,4.108904714,5.248759408,1.1398546939999994,0.7828335030440398
2687,Sony,Android,2017,661.0,1.810958904109589,1-2 tahun,True,False,12.75,4.0,32.0,19.0,13.0,2900.0,161.0,4.553982149,5.702648499,1.14866635,0.7985731804789604
2688,Sony,Android,2017,675.0,1.8493150684931507,1-2 tahun,True,False,13.87,4.0,64.0,19.0,13.0,3230.0,195.0,4.938494616,6.038872805,1.1003781889999997,0.8177841752042002
2689,Sony,Android,2017,705.0,1.9315068493150684,1-2 tahun,True,False,15.24,4.0,32.0,21.0,16.0,2700.0,188.0,4.931159093,5.630638141,0.6994790480000006,0.8757726867747582
2690,Sony,Android,2017,615.0,1.6849315068493151,1-2 tahun,True,False,12.7,4.0,32.0,21.0,8.0,2300.0,143.0,4.592793915,5.139731867,0.5469379520000004,0.8935862869595099
2691,Sony,Android,2016,922.0,2.526027397260274,>2 tahun,True,False,10.31,4.0,32.0,21.0,5.0,2700.0,135.0,4.66192852,5.519098129,0.8571696089999996,0.8446902756636963
2692,Sony,Android,2016,603.0,1.652054794520548,1-2 tahun,True,False,12.75,4.0,32.0,21.0,13.0,2900.0,161.0,4.869916227,5.525771613,0.6558553859999998,0.8813097189074869
2693,Sony,Android,2016,853.0,2.336986301369863,>2 tahun,True,False,12.7,4.0,16.0,13.0,5.0,2300.0,147.0,4.02731405,5.010435274,0.9831212239999996,0.8037852661022121
2694,Sony,Android,2016,1085.0,2.9726027397260273,>2 tahun,True,False,15.24,4.0,16.0,21.0,16.0,2700.0,202.0,4.864066907,5.521460918,0.6573940110000001,0.88093839279802
2695,Sony,Android,2016,1066.0,2.9205479452054797,>2 tahun,True,False,12.7,4.0,32.0,21.0,13.0,2700.0,164.4,5.1075805,5.700109069,0.5925285689999997,0.8960496085553061
2696,Sony,Android,2016,818.0,2.241095890410959,>2 tahun,True,False,12.7,4.0,32.0,21.0,13.0,2620.0,153.0,4.768139014,5.293304825,0.5251658109999999,0.9007867809691085
2697,Sony,Android,2016,555.0,1.5205479452054795,1-2 tahun,True,False,12.7,4.0,16.0,13.0,8.0,2300.0,137.4,4.543294782,5.301063592,0.75776881,0.8570534390223931
2698,Sony,Android,2016,621.0,1.7013698630136986,1-2 tahun,True,False,12.7,4.0,16.0,13.0,8.0,2300.0,137.4,4.325720798,5.297817242,0.972096444,0.8165100078776935
2699,Sony,Android,2015,793.0,2.1726027397260275,>2 tahun,True,False,12.83,4.0,32.0,21.0,5.1,3430.0,180.0,4.935193099,5.703982455,0.7687893560000001,0.8652188427883234
2700,Sony,Android,2015,1016.0,2.7835616438356166,>2 tahun,True,False,12.83,4.0,32.0,21.0,5.1,3430.0,180.0,4.848430041,5.483343596,0.6349135549999998,0.8842105106338479
2701,Sony,Android,2015,694.0,1.9013698630136986,1-2 tahun,True,False,12.75,4.0,32.0,21.0,5.1,2900.0,154.0,4.703657133,5.523538758,0.8198816249999998,0.8515658781587209
2702,Sony,Android,2015,973.0,2.665753424657534,>2 tahun,True,False,12.75,4.0,32.0,21.0,5.1,2900.0,154.0,4.877484781,5.391989842,0.5145050610000004,0.904579742158943
2703,Sony,Android,2015,700.0,1.917808219178082,1-2 tahun,True,False,10.31,4.0,32.0,21.0,5.1,2700.0,138.0,4.377390906,5.31266396,0.9352730540000005,0.8239540349169759
2704,Sony,Android,2015,647.0,1.7726027397260273,1-2 tahun,True,False,12.7,4.0,16.0,21.0,13.0,2600.0,142.6,4.448984103,5.263415315,0.8144312119999997,0.8452656377544473
2705,Sony,Android,2015,693.0,1.8986301369863015,1-2 tahun,True,False,12.7,4.0,16.0,21.0,13.0,2600.0,142.5,4.733387484,5.013564334,0.28017685000000014,0.9441162352101573
2706,Sony,Android,2015,894.0,2.4493150684931506,>2 tahun,True,False,15.24,4.0,16.0,13.0,13.0,2930.0,187.0,4.913022465,5.664903037,0.7518805720000001,0.8672738849916523
2707,Sony,Android,2015,848.0,2.3232876712328765,>2 tahun,True,False,15.24,4.0,16.0,13.0,13.0,2930.0,187.0,4.428433007,5.293857436,0.8654244289999999,0.8365229061298809
2708,Sony,Android,2015,545.0,1.4931506849315068,1-2 tahun,True,False,12.75,4.0,32.0,20.7,5.1,2930.0,144.0,4.539030383,5.770131855,1.2311014719999998,0.786642402125835
2709,Sony,Android,2015,795.0,2.1780821917808217,>2 tahun,True,False,12.75,4.0,32.0,20.7,5.1,2930.0,144.0,4.29837325,5.66787892,1.3695056699999997,0.7583742191161699
2710,Sony,Android,2015,842.0,2.3068493150684932,>2 tahun,True,False,12.83,4.0,16.0,13.0,5.0,2600.0,147.0,4.307303088,5.521140867,1.2138377789999995,0.7801472905255616
2711,Sony,Android,2015,806.0,2.208219178082192,>2 tahun,True,False,12.83,4.0,16.0,13.0,5.0,2600.0,147.0,4.585477553,5.384495063,0.7990175100000005,0.8516077179658841
2712,Sony,Android,2015,765.0,2.095890410958904,>2 tahun,True,False,12.7,4.0,32.0,13.0,5.0,2400.0,135.0,4.416790315,5.30051495,0.8837246350000001,0.833275701825914
2713,Sony,Android,2015,797.0,2.1835616438356165,>2 tahun,True,False,12.7,4.0,32.0,13.0,5.0,2400.0,136.0,4.299052551,5.253372301,0.9543197499999998,0.8183414966005091
2714,Sony,Android,2015,662.0,1.8136986301369864,1-2 tahun,False,False,25.43,4.0,32.0,8.1,5.1,6000.0,389.0,4.853903508,5.988434963,1.1345314550000003,0.8105462508969724
2715,Sony,Android,2015,631.0,1.7287671232876711,1-2 tahun,True,False,25.43,4.0,32.0,8.1,5.1,6000.0,393.0,4.533136983,6.213927867,1.6807908839999994,0.7295123277941328
2716,Sony,Android,2015,817.0,2.2383561643835614,>2 tahun,True,False,10.34,4.0,32.0,5.0,2.0,2300.0,135.0,3.788045826,4.864761378,1.076715552,0.7786704283442862
2717,Sony,Android,2015,1010.0,2.767123287671233,>2 tahun,True,False,10.34,4.0,32.0,5.0,2.0,2300.0,135.0,4.065430552,4.99396376,0.9285332080000002,0.8140688934434718
2718,Sony,Android,2015,682.0,1.8684931506849316,1-2 tahun,False,False,12.7,4.0,32.0,5.0,2.0,2300.0,144.0,4.186923744,4.783483721,0.5965599770000001,0.8752875494524965
2719,Sony,Android,2015,713.0,1.9534246575342467,1-2 tahun,False,False,12.7,4.0,32.0,5.0,2.0,2300.0,144.0,4.127134385,4.782730426,0.6555960409999999,0.8629243167383986
2720,Sony,Android,2014,954.0,2.6136986301369864,>2 tahun,False,False,10.29,4.0,16.0,5.0,0.3,2330.0,143.8,3.390136434,5.239681391,1.8495449570000004,0.6470119423335753
2721,Sony,Android,2014,879.0,2.408219178082192,>2 tahun,True,False,10.29,4.0,16.0,5.0,0.3,2330.0,143.8,4.21597205,5.13066765,0.9146955999999999,0.8217199666012278
2722,Sony,Android,2014,617.0,1.6904109589041096,1-2 tahun,True,False,20.32,4.0,16.0,8.1,2.2,4500.0,270.0,4.935552488,5.940828931,1.0052764430000005,0.8307851556279731
2723,Sony,Android,2014,982.0,2.6904109589041094,>2 tahun,True,False,12.75,4.0,16.0,20.7,2.2,3100.0,152.0,4.966544073,5.992314186,1.025770113,0.8288190369929979
2724,Sony,Android,2014,1085.0,2.9726027397260273,>2 tahun,True,False,12.75,4.0,32.0,20.7,2.2,3200.0,170.6,4.724640686,5.914367497,1.1897268109999999,0.7988412435305252
2725,Sony,Android,2014,686.0,1.8794520547945206,1-2 tahun,True,False,12.75,4.0,16.0,20.7,2.2,3100.0,152.0,4.422208424,5.189729426,0.7675210020000005,0.8521077036974605
2726,Sony,Android,2014,1047.0,2.8684931506849316,>2 tahun,True,False,10.31,4.0,16.0,20.7,2.2,2600.0,129.0,4.415582293,5.701045399,1.285463106,0.7745215103487023
2727,Sony,Android,2014,1046.0,2.8657534246575342,>2 tahun,True,False,10.36,4.0,32.0,8.0,0.3,2300.0,149.0,3.73289634,5.299067085,1.566170745,0.7044440615908903
2728,Sony,Android,2014,615.0,1.6849315068493151,1-2 tahun,False,False,12.83,4.0,32.0,8.0,5.0,2500.0,149.7,4.138680376,5.5198997,1.381219324,0.7497745613022643
2729,Sony,Android,2014,808.0,2.213698630136986,>2 tahun,True,False,12.83,4.0,32.0,8.0,5.0,2500.0,149.7,4.118549251,5.25248283,1.1339335789999998,0.7841147480723892
2730,Sony,Android,2014,568.0,1.5561643835616439,1-2 tahun,True,False,12.7,4.0,16.0,20.7,0.3,3000.0,163.0,4.539350845,5.526090186,0.9867393409999998,0.8214398774200534
2731,Sony,Android,2014,845.0,2.315068493150685,>2 tahun,True,False,12.78,4.0,32.0,8.0,1.1,2500.0,148.0,4.377265318,5.295964601,0.9186992829999996,0.8265284320770331
2732,Sony,Android,2014,724.0,1.9835616438356165,1-2 tahun,True,False,10.36,4.0,32.0,8.0,0.3,2300.0,148.0,4.068171688,5.131849474,1.0636777860000004,0.7927301275321856
2733,Sony,Android,2014,962.0,2.6356164383561644,>2 tahun,False,False,10.36,4.0,32.0,8.0,0.3,2300.0,148.0,3.683615624,5.197502061,1.5138864369999996,0.7087280737491949
2734,Sony,Android,2014,626.0,1.715068493150685,1-2 tahun,True,False,25.43,4.0,16.0,8.1,2.2,6000.0,439.0,5.162211234,5.859931157,0.6977199230000002,0.8809337679391444
2735,Sony,Android,2014,687.0,1.8821917808219177,1-2 tahun,False,False,25.43,4.0,16.0,8.1,2.2,6000.0,426.0,5.176714545,5.93740427,0.7606897249999998,0.8718817701459969
2736,Sony,Android,2014,1032.0,2.8273972602739725,>2 tahun,True,False,12.75,4.0,16.0,20.7,2.2,3200.0,163.0,4.770854102,5.56471196,0.793857858,0.8573407098684763
2737,Sony,Android,2014,666.0,1.8246575342465754,1-2 tahun,False,False,10.16,4.0,16.0,3.15,2.0,1750.0,122.0,4.01566204,4.799008503,0.783346463,0.8367691029281762
2738,Sony,Android,2014,756.0,2.0712328767123287,>2 tahun,False,False,10.16,4.0,16.0,3.15,2.0,1700.0,120.0,3.789403292,4.944424264,1.1550209720000004,0.7663992994271092
2739,Sony,Android,2014,1014.0,2.778082191780822,>2 tahun,False,False,15.24,4.0,32.0,13.0,1.1,3000.0,171.8,4.814052528,5.636965805,0.8229132769999996,0.8540148538296837
2740,Sony,Android,2014,647.0,1.7726027397260273,1-2 tahun,True,False,15.24,4.0,32.0,13.0,1.1,3000.0,171.7,4.114637265,5.43581588,1.321178615,0.7569493440973575
2741,Sony,Android,2014,794.0,2.175342465753425,>2 tahun,True,False,12.7,4.0,32.0,20.7,2.0,3000.0,162.0,4.527100531,5.557368456,1.0302679249999995,0.8146122696097875
2742,Sony,Android,2014,1054.0,2.8876712328767122,>2 tahun,True,False,10.24,4.0,16.0,20.7,2.0,2300.0,137.0,4.36500763,5.772219636,1.407212006,0.7562095528687883
2743,Sony,Android,2013,1060.0,2.904109589041096,>2 tahun,True,False,12.7,4.0,16.0,20.7,2.0,3000.0,170.0,4.422808628,5.799819663,1.3770110349999998,0.7625769222128312
2744,Sony,Android,2013,1081.0,2.9616438356164383,>2 tahun,True,False,15.34,4.0,16.0,8.0,2.0,3050.0,212.0,4.121959729,5.634468123,1.5125083940000001,0.7315614604640475
2745,Sony,Android,2013,763.0,2.0904109589041098,>2 tahun,False,False,12.7,4.0,16.0,8.0,0.3,2390.0,153.0,4.273605886,5.393309314,1.1197034279999993,0.7923902815858413
2746,Sony,Android,2013,934.0,2.558904109589041,>2 tahun,False,False,10.16,4.0,16.0,5.0,0.3,1750.0,115.0,3.918402612,4.873287103,0.9548844910000001,0.8040574111851173
2747,Sony,Android,2013,601.0,1.6465753424657534,1-2 tahun,True,False,11.56,4.0,32.0,13.1,0.3,2300.0,138.0,4.392842927,5.437122329,1.044279402,0.8079352755353465
2748,Sony,Android,2013,673.0,1.8438356164383563,1-2 tahun,False,False,10.24,4.0,32.0,8.0,0.3,1750.0,137.0,3.697343533,4.863680881,1.1663373479999994,0.7601945159362112
2749,Sony,Android,2013,588.0,1.610958904109589,1-2 tahun,True,False,10.31,4.0,32.0,8.0,0.3,2370.0,155.0,4.325720798,5.191288794,0.8655679960000002,0.8332652968564553
2750,Sony,Android,2013,704.0,1.9287671232876713,1-2 tahun,True,False,25.43,4.0,16.0,8.1,2.2,6000.0,495.0,5.030241824,5.857475907,0.8272340830000005,0.8587729431355559
2751,Sony,Android,2013,607.0,1.663013698630137,1-2 tahun,False,False,25.43,4.0,16.0,8.1,2.2,6000.0,495.0,4.829912459,5.702147806,0.8722353470000002,0.8470338937755694
2752,Sony,Android,2013,930.0,2.547945205479452,>2 tahun,True,False,12.7,4.0,16.0,13.1,2.2,2330.0,146.0,4.566117459,5.598755237,1.0326377779999998,0.8155593994937129
2753,Sony,Android,2013,558.0,1.5287671232876712,1-2 tahun,True,False,12.7,4.0,16.0,13.0,2.0,2370.0,151.0,4.213312081,5.558795238,1.3454831570000003,0.757954179027452
2754,Spice,Android,2014,811.0,2.221917808219178,>2 tahun,False,False,10.29,4.0,16.0,5.0,2.0,1700.0,107.0,3.548754946,4.494797129,0.9460421830000003,0.7895250540016084
2755,Spice,Android,2014,592.0,1.621917808219178,1-2 tahun,False,False,12.7,4.0,16.0,8.0,1.3,1800.0,177.0,4.110709916,4.406597289,0.29588737299999934,0.9328535480792378
2756,Spice,Android,2014,998.0,2.734246575342466,>2 tahun,False,False,7.75,4.0,16.0,2.0,1.3,1750.0,112.0,3.057297629,3.689129423,0.631831794,0.8287314643772529
2757,Spice,Android,2014,593.0,1.6246575342465754,1-2 tahun,False,False,10.16,4.0,16.0,2.0,1.3,1750.0,122.0,3.335413641,3.945651186,0.6102375449999999,0.8453392060693933
2758,Spice,Android,2014,1055.0,2.8904109589041096,>2 tahun,False,False,10.16,4.0,16.0,2.0,1.3,1750.0,155.0,3.667400422,4.077537444,0.4101370219999998,0.8994155105544139
2759,Spice,Android,2014,692.0,1.895890410958904,1-2 tahun,False,False,12.7,4.0,16.0,8.0,1.3,1800.0,190.0,4.061304708,4.391357962,0.3300532540000001,0.9248402756377254
2760,Spice,Android,2014,711.0,1.9479452054794522,1-2 tahun,False,False,10.29,4.0,16.0,3.15,1.3,1450.0,156.0,3.374853406,4.094511215,0.7196578089999996,0.8242384081490421
2761,Spice,Android,2013,1053.0,2.884931506849315,>2 tahun,False,False,10.29,4.0,16.0,5.0,1.3,2100.0,158.0,3.587400285,4.715727177,1.1283268919999996,0.7607310920141469
2762,Spice,Android,2013,1025.0,2.808219178082192,>2 tahun,False,False,10.16,0.25,512.0,3.15,1.3,2100.0,158.0,3.02140002,3.902578547,0.8811785269999999,0.7742060751916495
2763,Spice,Android,2013,794.0,2.175342465753425,>2 tahun,False,False,7.75,0.25,512.0,1.3,0.3,2100.0,158.0,2.69060536209,3.732657076,1.0420517139100003,0.7208284359658652
2764,Spice,Android,2013,802.0,2.197260273972603,>2 tahun,False,False,10.29,4.0,16.0,8.0,2.0,2100.0,155.0,4.009512627,5.006694205,0.9971815779999993,0.8008303409055518
2765,Spice,Android,2013,814.0,2.23013698630137,>2 tahun,False,False,10.29,4.0,16.0,8.0,1.3,2100.0,190.0,3.785552341,4.382151627,0.596599286,0.8638569961102809
2766,Spice,Android,2013,1085.0,2.9726027397260273,>2 tahun,False,False,10.29,4.0,16.0,5.0,1.3,1730.0,123.3,3.842029634,4.367420482,0.5253908479999998,0.8797022521267739
2767,Spice,Android,2013,1083.0,2.967123287671233,>2 tahun,False,False,10.29,4.0,16.0,3.15,1.3,2100.0,108.0,3.461351304,4.248066579,0.7867152749999997,0.8148062747205828
2768,Spice,Android,2013,1020.0,2.7945205479452055,>2 tahun,False,False,10.16,4.0,16.0,5.0,1.3,2100.0,100.0,3.370050653,4.245490733,0.8754400799999997,0.7937953148277429
2769,Spice,Android,2013,1028.0,2.8164383561643835,>2 tahun,False,False,7.75,4.0,16.0,3.15,1.3,2100.0,125.0,3.294354286,3.660737148,0.36638286200000003,0.8999155505605835
2770,Spice,Android,2013,894.0,2.4493150684931506,>2 tahun,False,False,12.7,4.0,32.0,8.0,2.0,2100.0,175.0,4.28661645,5.06354395,0.7769274999999993,0.846564479804703
2771,Spice,Android,2013,967.0,2.649315068493151,>2 tahun,False,False,12.7,4.0,16.0,5.0,0.3,2000.0,161.0,3.568969157,4.874433673,1.3054645160000002,0.7321812945714894
2772,Spice,Android,2013,1085.0,2.9726027397260273,>2 tahun,False,False,12.7,4.0,16.0,8.0,3.0,2100.0,176.0,4.100160948,5.395897695,1.2957367470000003,0.7598663243373446
2773,Spice,Android,2013,667.0,1.8273972602739725,1-2 tahun,False,False,12.7,4.0,16.0,5.0,1.3,2100.0,186.0,4.023206534,4.492001488,0.4687949539999998,0.8956378453452551
2774,Spice,Android,2013,878.0,2.4054794520547946,>2 tahun,False,False,10.29,4.0,16.0,5.0,1.3,2100.0,143.0,3.673511977,4.380650688,0.7071387110000003,0.8385767865634485
2775,Spice,Android,2013,1054.0,2.8876712328767122,>2 tahun,False,False,10.29,4.0,16.0,3.15,1.3,2100.0,130.0,3.547603867,4.238011912,0.6904080450000003,0.8370915279768094
2776,Spice,Android,2013,858.0,2.350684931506849,>2 tahun,False,False,10.16,4.0,16.0,3.15,1.3,1300.0,90.0,3.237893831,3.909219078,0.671325247,0.8282712650262984
2777,Spice,Android,2013,615.0,1.6849315068493151,1-2 tahun,False,False,7.75,4.0,16.0,3.15,1.3,1500.0,135.0,3.161246712,3.695110004,0.5338632919999999,0.8555216782661175
2778,Spice,Android,2013,959.0,2.627397260273973,>2 tahun,False,False,17.78,4.0,16.0,3.15,1.3,3000.0,450.0,4.341595189,4.790404164,0.4488089749999995,0.9063108331499856
2779,Spice,Android,2013,747.0,2.0465753424657533,>2 tahun,False,False,12.7,4.0,16.0,5.0,1.3,2100.0,185.0,3.888344878,4.600157644,0.7118127660000004,0.8452633972384794
2780,Spice,Android,2013,912.0,2.4986301369863013,>2 tahun,False,False,12.78,4.0,16.0,8.0,5.0,2550.0,196.3,4.134366237,5.34610703,1.2117407929999997,0.7733414639474586
2781,Spice,Android,2013,730.0,2.0,1-2 tahun,False,False,12.78,4.0,16.0,8.0,5.0,2550.0,196.3,3.986388087,5.249757176,1.2633690890000002,0.7593471380398947
2782,Spice,Android,2013,917.0,2.5123287671232877,>2 tahun,False,False,25.4,4.0,16.0,3.15,0.3,7600.0,158.0,4.39172941,5.189283446,0.7975540360000002,0.8463074826612583
2783,Spice,Android,2013,994.0,2.723287671232877,>2 tahun,False,False,10.29,4.0,16.0,8.0,1.3,2100.0,158.0,4.306090069,5.006894974,0.700804905,0.8600320340971466
2784,Others,Android,2013,587.0,1.6082191780821917,1-2 tahun,False,False,7.75,4.0,16.0,3.15,0.3,1750.0,100.0,3.555919327,4.500698164,0.9447788370000003,0.7900817156420178
2785,Others,Android,2014,571.0,1.5643835616438355,1-2 tahun,False,False,17.78,4.0,32.0,0.3,2.0,3500.0,354.4,4.333492688,4.388132953,0.05464026500000063,0.9875481746826643
2786,Others,Android,2014,791.0,2.1671232876712327,>2 tahun,False,False,17.78,4.0,32.0,0.3,2.0,3500.0,354.4,4.146937012,4.24247717,0.09554015799999949,0.9774801008534362
2787,Others,Android,2013,1085.0,2.9726027397260273,>2 tahun,False,False,25.43,4.0,32.0,8.0,1.2,2000.0,589.699999999998,5.094486126,5.350909817,0.2564236910000002,0.952078487627406
2788,Others,Android,2013,549.0,1.5041095890410958,1-2 tahun,False,False,25.43,4.0,32.0,8.0,1.2,2000.0,589.699999999998,4.935264987,6.086615623,1.151350636,0.8108389444456956
2789,Others,Android,2013,667.0,1.8273972602739725,1-2 tahun,False,False,25.43,4.0,16.0,1.2,0.3,2000.0,589.699999999998,4.987639574,5.435162014,0.4475224400000002,0.9176616191297954
2790,Others,Android,2016,779.0,2.1342465753424658,>2 tahun,True,False,12.7,4.0,16.0,13.0,8.0,2200.0,153.0,4.620058798,5.070161273,0.45010247500000045,0.91122521537985
2791,Others,Android,2016,724.0,1.9835616438356165,1-2 tahun,True,False,15.24,4.0,16.0,13.0,8.0,2500.0,207.0,4.654626795,5.252273428,0.5976466329999992,0.8862118202350376
2792,Others,Android,2015,1044.0,2.8602739726027395,>2 tahun,False,False,12.83,4.0,32.0,8.0,5.0,2500.0,170.0,4.447111881,4.943996792,0.49688491100000043,0.899497323338878
2793,Others,Android,2015,790.0,2.164383561643836,>2 tahun,False,False,12.7,4.0,32.0,8.0,5.0,2500.0,161.0,4.178685711,4.692723083,0.5140373719999998,0.8904607489280228
2794,Others,Android,2015,590.0,1.6164383561643836,1-2 tahun,False,False,12.83,4.0,32.0,8.0,5.0,2500.0,172.0,4.099000374,4.941570991,0.8425706169999998,0.8294933699152437
2795,Others,Android,2014,873.0,2.3917808219178083,>2 tahun,False,False,12.7,4.0,16.0,8.0,1.3,2100.0,159.0,3.949896658,4.687395126,0.7374984680000001,0.842663473384343
2796,Others,Android,2015,943.0,2.5835616438356164,>2 tahun,True,False,10.29,4.0,32.0,8.0,1.3,2500.0,130.0,4.12049952,5.068023311,0.9475237910000001,0.8130387859614957
2797,Others,Others,2014,713.0,1.9534246575342467,1-2 tahun,False,False,5.18,0.25,128.0,1.3,2.0,2100.0,98.0,3.335057579,4.246063717,0.9110061380000003,0.7854468988883522
2798,Others,Android,2014,958.0,2.6246575342465754,>2 tahun,False,False,10.29,4.0,16.0,5.0,0.3,1650.0,142.0,3.744314161,4.506343832,0.7620296709999996,0.8308984623879007
2799,Others,Android,2015,1085.0,2.9726027397260273,>2 tahun,False,False,12.7,4.0,32.0,8.0,2.0,2500.0,112.0,4.251490751,4.867303655,0.6158129039999993,0.873479661913553
2800,Others,Android,2015,547.0,1.4986301369863013,1-2 tahun,False,False,12.7,4.0,32.0,8.0,5.0,2500.0,135.0,4.009694033,5.192512308,1.1828182750000007,0.7722069385993258
2801,Others,Android,2015,782.0,2.1424657534246574,>2 tahun,False,False,10.16,4.0,16.0,8.0,1.3,2500.0,128.0,3.903385812,4.373868447,0.47048263500000065,0.8924332908725912
2802,Others,Android,2015,543.0,1.4876712328767123,1-2 tahun,False,False,10.16,0.25,512.0,5.0,1.3,2500.0,112.0,3.073618812,3.913422026,0.8398032140000002,0.7854043830641024
2803,Others,Others,2014,927.0,2.5397260273972604,>2 tahun,False,False,5.18,0.25,128.0,2.0,2.0,2100.0,110.0,3.780318514,4.107589789,0.3272712750000002,0.9203252291948864
2804,Others,Android,2014,1085.0,2.9726027397260273,>2 tahun,False,False,7.75,4.0,16.0,2.0,0.3,1200.0,105.0,3.408172995,4.112511866,0.704338871,0.8287326835885658
2805,Others,Android,2014,621.0,1.7013698630136986,1-2 tahun,True,False,12.7,4.0,16.0,8.0,2.0,2000.0,140.0,4.154812309,5.194843958,1.0400316489999994,0.7997954014771969
2806,Others,Android,2014,683.0,1.8712328767123287,1-2 tahun,False,False,17.78,4.0,16.0,3.15,0.3,2500.0,250.0,4.284827171,4.70157068,0.4167435089999998,0.9113607903901596
2807,Vivo,Android,2019,407.0,1.115068493150685,1-2 tahun,True,False,15.42,4.0,256.0,13.0,16.0,4000.0,190.25,5.408740048,6.273556021,0.8648159729999998,0.8621489996893104
2808,Vivo,Android,2019,351.0,0.9616438356164384,6-12 bulan,True,False,16.59,4.0,128.0,13.0,16.0,3940.0,189.5,4.749010756,5.705547583,0.9565368270000008,0.832349688950092
2809,Vivo,Android,2019,237.0,0.6493150684931507,6-12 bulan,True,False,16.23,4.0,256.0,13.0,16.0,4000.0,188.0,5.196616812,6.172785604,0.9761687920000002,0.8418592747871501
2810,Vivo,Android,2019,415.0,1.1369863013698631,1-2 tahun,True,False,16.59,4.0,64.0,13.0,16.0,4000.0,189.5,5.001123534,5.735378036,0.7342545019999998,0.8719780113200546
2811,Vivo,Android,2019,305.0,0.8356164383561644,6-12 bulan,True,False,16.28,4.0,256.0,13.0,12.0,4000.0,180.0,4.941499555,5.989813184,1.048313629,0.8249839190644114
2812,Vivo,Android,2019,430.0,1.178082191780822,1-2 tahun,True,False,16.23,4.0,128.0,13.0,16.0,3700.0,185.0,5.07467369,5.884352498,0.8096788080000001,0.8624013758055458
2813,Vivo,Android,2019,375.0,1.0273972602739727,1-2 tahun,True,False,15.9,4.0,64.0,13.0,16.0,3260.0,149.3,4.808845454,5.356020077,0.5471746230000001,0.8978393256310416
2814,Vivo,Android,2018,603.0,1.652054794520548,1-2 tahun,True,False,16.23,4.0,128.0,13.0,12.0,3500.0,199.0,4.830231896,6.552194,1.7219621040000002,0.7371930525866602
2815,Vivo,Android,2018,411.0,1.126027397260274,1-2 tahun,True,False,15.29,4.0,128.0,13.0,8.0,4030.0,165.0,4.761062206,5.435118408,0.674056202,0.8759813215830127
2816,Vivo,Android,2018,607.0,1.663013698630137,1-2 tahun,True,False,15.8,4.0,64.0,13.0,20.0,4030.0,163.5,4.973417906,5.521620905,0.5482029989999999,0.9007170161748003
2817,Vivo,Android,2018,623.0,1.7068493150684931,1-2 tahun,True,False,15.9,4.0,32.0,13.0,16.0,3260.0,156.2,4.645928178,5.137620306,0.4916921279999995,0.9042957441939075
2818,Vivo,Android,2018,621.0,1.7013698630136986,1-2 tahun,True,False,15.29,4.0,64.0,13.0,8.0,4030.0,163.5,4.311335894,5.297867265,0.9865313709999999,0.8137870728628004
2819,Vivo,Android,2019,261.0,0.7150684931506849,6-12 bulan,True,False,15.8,4.0,16.0,13.0,8.0,4030.0,163.5,4.203647297,4.595523809,0.3918765120000005,0.91472647552548
2820,Vivo,Android,2019,198.0,0.5424657534246575,6-12 bulan,True,False,15.8,4.0,64.0,13.0,8.0,4030.0,163.5,4.526667958,5.305541212,0.7788732539999996,0.8531962672840322
2821,Vivo,Android,2018,538.0,1.473972602739726,1-2 tahun,True,False,15.8,4.0,32.0,13.0,8.0,4030.0,163.5,4.747624154,5.292349595,0.5447254409999998,0.8970730426586644
2822,Vivo,Android,2018,558.0,1.5287671232876712,1-2 tahun,True,False,15.8,4.0,16.0,13.0,5.0,3260.0,143.0,4.191017449,4.874204464,0.6831870149999997,0.8598362009542487
2823,Vivo,Android,2018,477.0,1.3068493150684932,1-2 tahun,True,False,15.32,4.0,64.0,13.0,12.0,3315.0,164.0,4.794467357,5.521660898,0.7271935410000001,0.8683016660325162
2824,Vivo,Android,2018,648.0,1.7753424657534247,1-2 tahun,True,False,15.32,4.0,128.0,13.0,24.0,3315.0,164.0,4.888542987,5.855616187,0.9670731999999997,0.8348468941412195
2825,Vivo,Android,2018,589.0,1.6136986301369862,1-2 tahun,True,False,15.24,4.0,16.0,8.0,5.0,3360.0,150.0,4.085135623,4.78615752,0.7010218969999995,0.8535313779225554
2826,Vivo,Android,2018,448.0,1.2273972602739727,1-2 tahun,True,False,15.32,4.0,128.0,13.0,25.0,3315.0,164.0,5.159974417,5.628160537,0.46818612000000037,0.9168136521831413
